2021-11-21 17:31:44 [-3000]  T[0]  Resurrection Check Turn Left:-9
2021-11-21 17:31:44 [-2700]  T[10]  Resurrection Check Turn Left:1
2021-11-21 17:31:44 [-2400]  T[20]  Resurrection Check Turn Left:11
2021-11-21 18:31:28 [1802]  T[355]  [Italy]  Stability Category 3 is 0
2021-11-21 18:31:28 [1802]  T[355]  [Italy]  Stability Category 4 is -2
2021-11-21 18:31:28 [1802]  T[355]  [Congo]  Stability is 11
2021-11-21 18:31:28 [1802]  T[355]  [Congo]  New Stability Level is 2
2021-11-21 18:31:28 [1802]  T[355]  [Congo]  Stability Category 0 is 3
2021-11-21 18:31:28 [1802]  T[355]  [Congo]  Stability Category 1 is 6
2021-11-21 18:31:28 [1802]  T[355]  [Congo]  Stability Category 2 is 2
2021-11-21 18:31:28 [1802]  T[355]  [Congo]  Stability Category 3 is 0
2021-11-21 18:31:28 [1802]  T[355]  [Congo]  Stability Category 4 is 0
2021-11-21 18:31:28 [1802]  T[355]  [England]  Stability is 23
2021-11-21 18:31:28 [1802]  T[355]  [England]  Stability Category 0 is 4
2021-11-21 18:31:28 [1802]  T[355]  [England]  Stability Category 1 is 24
2021-11-21 18:31:28 [1802]  T[355]  [England]  Stability Category 2 is -4
2021-11-21 18:31:28 [1802]  T[355]  [England]  Stability Category 3 is -1
2021-11-21 18:31:28 [1802]  T[355]  [England]  Stability Category 4 is 0
2021-11-21 18:33:36 [1805]  T[356]  [China]  Stability is 25
2021-11-21 18:33:36 [1805]  T[356]  [China]  Stability Category 0 is 1
2021-11-21 18:33:36 [1805]  T[356]  [China]  Stability Category 1 is 3
2021-11-21 18:33:36 [1805]  T[356]  [China]  Stability Category 2 is 23
2021-11-21 18:33:36 [1805]  T[356]  [China]  Stability Category 3 is 0
2021-11-21 18:33:36 [1805]  T[356]  [China]  Stability Category 4 is -2
2021-11-21 18:33:36 [1805]  T[356]  [France]  Stability is -16
2021-11-21 18:33:36 [1805]  T[356]  [France]  Stability Category 0 is -19
2021-11-21 18:33:36 [1805]  T[356]  [France]  Stability Category 1 is 0
2021-11-21 18:33:36 [1805]  T[356]  [France]  Stability Category 2 is 5
2021-11-21 18:33:36 [1805]  T[356]  [France]  Stability Category 3 is -2
2021-11-21 18:33:36 [1805]  T[356]  [France]  Stability Category 4 is 0
2021-11-21 18:33:36 [1805]  T[356]  [Italy]  Stability is 12
2021-11-21 18:33:36 [1805]  T[356]  [Italy]  Stability Category 0 is 0
2021-11-21 18:33:36 [1805]  T[356]  [Italy]  Stability Category 1 is 3
2021-11-21 18:33:36 [1805]  T[356]  [Italy]  Stability Category 2 is 9
2021-11-21 18:33:36 [1805]  T[356]  [Italy]  Stability Category 3 is 1
2021-11-21 18:33:36 [1805]  T[356]  [Italy]  Stability Category 4 is -1
2021-11-21 18:33:36 [1805]  T[356]  [Congo]  Stability is 11
2021-11-21 18:33:36 [1805]  T[356]  [Congo]  Stability Category 0 is 3
2021-11-21 18:33:36 [1805]  T[356]  [Congo]  Stability Category 1 is 6
2021-11-21 18:33:36 [1805]  T[356]  [Congo]  Stability Category 2 is 2
2021-11-21 18:33:36 [1805]  T[356]  [Congo]  Stability Category 3 is 0
2021-11-21 18:33:36 [1805]  T[356]  [Congo]  Stability Category 4 is 0
2021-11-21 18:33:36 [1805]  T[356]  [Mali]  Stability is 14
2021-11-21 18:33:36 [1805]  T[356]  [Mali]  Stability Category 0 is 0
2021-11-21 18:33:36 [1805]  T[356]  [Mali]  Stability Category 1 is 0
2021-11-21 18:33:36 [1805]  T[356]  [Mali]  Stability Category 2 is 14
2021-11-21 18:33:36 [1805]  T[356]  [Mali]  Stability Category 3 is 0
2021-11-21 18:33:36 [1805]  T[356]  [Mali]  Stability Category 4 is 0
2021-11-21 18:33:36 [1805]  T[356]  [Inca]  Stability is 16
2021-11-21 18:33:36 [1805]  T[356]  [Inca]  Stability Category 0 is 0
2021-11-21 18:33:36 [1805]  T[356]  [Inca]  Stability Category 1 is 9
2021-11-21 18:33:36 [1805]  T[356]  [Inca]  Stability Category 2 is 7
2021-11-21 18:33:36 [1805]  T[356]  [Inca]  Stability Category 3 is 0
2021-11-21 18:33:36 [1805]  T[356]  [Inca]  Stability Category 4 is 0
2021-11-21 18:33:36 [1805]  T[356]  [荷兰]  Stability is -1
2021-11-21 18:33:36 [1805]  T[356]  [荷兰]  Stability Category 0 is 1
2021-11-21 18:33:36 [1805]  T[356]  [荷兰]  Stability Category 1 is 0
2021-11-21 18:33:36 [1805]  T[356]  [荷兰]  Stability Category 2 is 2
2021-11-21 18:33:36 [1805]  T[356]  [荷兰]  Stability Category 3 is -1
2021-11-21 18:33:36 [1805]  T[356]  [荷兰]  Stability Category 4 is -3
2021-11-21 18:33:36 [1805]  T[356]  [Turkey]  Stability is -22
2021-11-21 18:33:36 [1805]  T[356]  [Turkey]  Stability Category 0 is 0
2021-11-21 18:33:36 [1805]  T[356]  [Turkey]  Stability Category 1 is -3
2021-11-21 18:33:36 [1805]  T[356]  [Turkey]  Stability Category 2 is -15
2021-11-21 18:33:36 [1805]  T[356]  [Turkey]  Stability Category 3 is -2
2021-11-21 18:33:36 [1805]  T[356]  [Turkey]  Stability Category 4 is -2
2021-11-21 18:33:36 [1805]  T[356]  [Austria]  Stability is 1
2021-11-21 18:33:36 [1805]  T[356]  [Austria]  Stability Category 0 is 0
2021-11-21 18:33:36 [1805]  T[356]  [Austria]  Stability Category 1 is 0
2021-11-21 18:33:36 [1805]  T[356]  [Austria]  Stability Category 2 is 1
2021-11-21 18:33:36 [1805]  T[356]  [Austria]  Stability Category 3 is 0
2021-11-21 18:33:36 [1805]  T[356]  [Austria]  Stability Category 4 is 0
2021-11-21 18:33:36 [1808]  T[357]  [Sweden]  Stability is 20
2021-11-21 18:33:36 [1808]  T[357]  [Sweden]  Stability Category 0 is 24
2021-11-21 18:33:36 [1808]  T[357]  [Sweden]  Stability Category 1 is 0
2021-11-21 18:33:36 [1808]  T[357]  [Sweden]  Stability Category 2 is -2
2021-11-21 18:33:36 [1808]  T[357]  [Sweden]  Stability Category 3 is -2
2021-11-21 18:33:36 [1808]  T[357]  [Sweden]  Stability Category 4 is 0
2021-11-21 18:33:36 [1808]  T[357]  [Inca]  Stability is 16
2021-11-21 18:33:36 [1808]  T[357]  [Inca]  Stability Category 0 is 0
2021-11-21 18:33:36 [1808]  T[357]  [Inca]  Stability Category 1 is 9
2021-11-21 18:33:36 [1808]  T[357]  [Inca]  Stability Category 2 is 7
2021-11-21 18:33:36 [1808]  T[357]  [Inca]  Stability Category 3 is 0
2021-11-21 18:33:36 [1808]  T[357]  [Inca]  Stability Category 4 is 0
2021-11-21 18:33:36 [1808]  T[357]  [Spain]  Stability is -19
2021-11-21 18:33:36 [1808]  T[357]  [Spain]  Stability Category 0 is 0
2021-11-21 18:33:36 [1808]  T[357]  [Spain]  Stability Category 1 is -8
2021-11-21 18:33:36 [1808]  T[357]  [Spain]  Stability Category 2 is -9
2021-11-21 18:33:36 [1808]  T[357]  [Spain]  Stability Category 3 is -2
2021-11-21 18:33:36 [1808]  T[357]  [Spain]  Stability Category 4 is 0
2021-11-21 18:33:36 [1808]  T[357]  [Portugal]  Stability is -12
2021-11-21 18:33:36 [1808]  T[357]  [Portugal]  Stability Category 0 is 0
2021-11-21 18:33:36 [1808]  T[357]  [Portugal]  Stability Category 1 is 0
2021-11-21 18:33:36 [1808]  T[357]  [Portugal]  Stability Category 2 is -11
2021-11-21 18:33:36 [1808]  T[357]  [Portugal]  Stability Category 3 is 0
2021-11-21 18:33:36 [1808]  T[357]  [Portugal]  Stability Category 4 is -1
2021-11-21 18:33:36 [1811]  T[358]  [Italy]  Stability is 6
2021-11-21 18:33:36 [1811]  T[358]  [Italy]  Stability Category 0 is 0
2021-11-21 18:33:36 [1811]  T[358]  [Italy]  Stability Category 1 is 0
2021-11-21 18:33:36 [1811]  T[358]  [Italy]  Stability Category 2 is 9
2021-11-21 18:33:36 [1811]  T[358]  [Italy]  Stability Category 3 is -1
2021-11-21 18:33:36 [1811]  T[358]  [Italy]  Stability Category 4 is -2
2021-11-21 18:33:36 [1811]  T[358]  [France]  Stability is -16
2021-11-21 18:33:36 [1811]  T[358]  [France]  Stability Category 0 is -15
2021-11-21 18:33:36 [1811]  T[358]  [France]  Stability Category 1 is 0
2021-11-21 18:33:36 [1811]  T[358]  [France]  Stability Category 2 is 3
2021-11-21 18:33:36 [1811]  T[358]  [France]  Stability Category 3 is -2
2021-11-21 18:33:36 [1811]  T[358]  [France]  Stability Category 4 is -2
2021-11-21 18:33:36 [1811]  T[358]  [Congo]  Stability is 11
2021-11-21 18:33:36 [1811]  T[358]  [Congo]  Stability Category 0 is 2
2021-11-21 18:33:36 [1811]  T[358]  [Congo]  Stability Category 1 is 6
2021-11-21 18:33:36 [1811]  T[358]  [Congo]  Stability Category 2 is 2
2021-11-21 18:33:36 [1811]  T[358]  [Congo]  Stability Category 3 is 1
2021-11-21 18:33:36 [1811]  T[358]  [Congo]  Stability Category 4 is 0
2021-11-21 18:33:36 [1811]  T[358]  [England]  Stability is 18
2021-11-21 18:33:36 [1811]  T[358]  [England]  Stability Category 0 is 4
2021-11-21 18:33:36 [1811]  T[358]  [England]  Stability Category 1 is 20
2021-11-21 18:33:36 [1811]  T[358]  [England]  Stability Category 2 is -4
2021-11-21 18:33:36 [1811]  T[358]  [England]  Stability Category 3 is -1
2021-11-21 18:33:36 [1811]  T[358]  [England]  Stability Category 4 is -1
2021-11-21 18:35:44 [1811]  T[358]  [Inca]  Stability is 20
2021-11-21 18:35:44 [1811]  T[358]  [Inca]  New Stability Level is 3
2021-11-21 18:35:44 [1811]  T[358]  [Inca]  Stability Category 0 is 0
2021-11-21 18:35:44 [1811]  T[358]  [Inca]  Stability Category 1 is 12
2021-11-21 18:35:44 [1811]  T[358]  [Inca]  Stability Category 2 is 8
2021-11-21 18:35:44 [1811]  T[358]  [Inca]  Stability Category 3 is 0
2021-11-21 18:35:44 [1811]  T[358]  [Inca]  Stability Category 4 is 0
2021-11-21 18:35:44 [1811]  T[358]  [荷兰]  Stability is 1
2021-11-21 18:35:44 [1811]  T[358]  [荷兰]  New Stability Level is 2
2021-11-21 18:35:44 [1811]  T[358]  [荷兰]  Stability Category 0 is 1
2021-11-21 18:35:44 [1811]  T[358]  [荷兰]  Stability Category 1 is 0
2021-11-21 18:35:44 [1811]  T[358]  [荷兰]  Stability Category 2 is 2
2021-11-21 18:35:44 [1811]  T[358]  [荷兰]  Stability Category 3 is -1
2021-11-21 18:35:44 [1811]  T[358]  [荷兰]  Stability Category 4 is -1
2021-11-21 18:35:44 [1811]  T[358]  [Turkey]  Stability is -23
2021-11-21 18:35:44 [1811]  T[358]  [Turkey]  Stability Category 0 is 0
2021-11-21 18:35:44 [1811]  T[358]  [Turkey]  Stability Category 1 is -3
2021-11-21 18:35:44 [1811]  T[358]  [Turkey]  Stability Category 2 is -15
2021-11-21 18:35:44 [1811]  T[358]  [Turkey]  Stability Category 3 is -2
2021-11-21 18:35:44 [1811]  T[358]  [Turkey]  Stability Category 4 is -3
2021-11-21 18:35:44 [1811]  T[358]  [Austria]  Stability is 4
2021-11-21 18:35:44 [1811]  T[358]  [Austria]  Stability Category 0 is 0
2021-11-21 18:35:44 [1811]  T[358]  [Austria]  Stability Category 1 is 3
2021-11-21 18:35:44 [1811]  T[358]  [Austria]  Stability Category 2 is 1
2021-11-21 18:35:44 [1811]  T[358]  [Austria]  Stability Category 3 is 0
2021-11-21 18:35:44 [1811]  T[358]  [Austria]  Stability Category 4 is 0
2021-11-21 18:35:44 [1811]  T[358]  [Russia]  Stability is -4
2021-11-21 18:35:44 [1811]  T[358]  [Russia]  Stability Category 0 is -9
2021-11-21 18:35:44 [1811]  T[358]  [Russia]  Stability Category 1 is 8
2021-11-21 18:35:44 [1811]  T[358]  [Russia]  Stability Category 2 is 1
2021-11-21 18:35:44 [1811]  T[358]  [Russia]  Stability Category 3 is -1
2021-11-21 18:35:44 [1811]  T[358]  [Russia]  Stability Category 4 is -3
2021-11-21 18:35:44 [1811]  T[358]  [Germany]  Stability is 1
2021-11-21 18:35:44 [1811]  T[358]  [Germany]  Stability Category 0 is 2
2021-11-21 18:35:44 [1811]  T[358]  [Germany]  Stability Category 1 is -3
2021-11-21 18:35:44 [1811]  T[358]  [Germany]  Stability Category 2 is 3
2021-11-21 18:35:44 [1811]  T[358]  [Germany]  Stability Category 3 is 0
2021-11-21 18:35:44 [1811]  T[358]  [Germany]  Stability Category 4 is -1
2021-11-21 18:35:44 [1814]  T[359]  [France]  Stability is -5
2021-11-21 18:35:44 [1814]  T[359]  [France]  Stability Category 0 is 1
2021-11-21 18:35:44 [1814]  T[359]  [France]  Stability Category 1 is 0
2021-11-21 18:35:44 [1814]  T[359]  [France]  Stability Category 2 is 3
2021-11-21 18:35:44 [1814]  T[359]  [France]  Stability Category 3 is -2
2021-11-21 18:35:44 [1814]  T[359]  [France]  Stability Category 4 is -7
2021-11-21 18:35:44 [1814]  T[359]  [Congo]  Stability is 10
2021-11-21 18:35:44 [1814]  T[359]  [Congo]  Stability Category 0 is 2
2021-11-21 18:35:44 [1814]  T[359]  [Congo]  Stability Category 1 is 6
2021-11-21 18:35:44 [1814]  T[359]  [Congo]  Stability Category 2 is 2
2021-11-21 18:35:44 [1814]  T[359]  [Congo]  Stability Category 3 is 0
2021-11-21 18:35:44 [1814]  T[359]  [Congo]  Stability Category 4 is 0
2021-11-21 18:35:44 [1814]  T[359]  [Italy]  Stability is -10
2021-11-21 18:35:44 [1814]  T[359]  [Italy]  Stability Category 0 is -18
2021-11-21 18:35:44 [1814]  T[359]  [Italy]  Stability Category 1 is 0
2021-11-21 18:35:44 [1814]  T[359]  [Italy]  Stability Category 2 is 12
2021-11-21 18:35:44 [1814]  T[359]  [Italy]  Stability Category 3 is -1
2021-11-21 18:35:44 [1814]  T[359]  [Italy]  Stability Category 4 is -3
2021-11-21 18:35:44 [1817]  T[360]  [Sweden]  Stability is 23
2021-11-21 18:35:44 [1817]  T[360]  [Sweden]  New Stability Level is 3
2021-11-21 18:35:44 [1817]  T[360]  [Sweden]  Stability Category 0 is 24
2021-11-21 18:35:44 [1817]  T[360]  [Sweden]  Stability Category 1 is 3
2021-11-21 18:35:44 [1817]  T[360]  [Sweden]  Stability Category 2 is -2
2021-11-21 18:35:44 [1817]  T[360]  [Sweden]  Stability Category 3 is -2
2021-11-21 18:35:44 [1817]  T[360]  [Sweden]  Stability Category 4 is 0
2021-11-21 18:35:44 [1817]  T[360]  [Spain]  Stability is -12
2021-11-21 18:35:44 [1817]  T[360]  [Spain]  Stability Category 0 is 1
2021-11-21 18:35:44 [1817]  T[360]  [Spain]  Stability Category 1 is -4
2021-11-21 18:35:44 [1817]  T[360]  [Spain]  Stability Category 2 is -7
2021-11-21 18:35:44 [1817]  T[360]  [Spain]  Stability Category 3 is -2
2021-11-21 18:35:44 [1817]  T[360]  [Spain]  Stability Category 4 is 0
2021-11-21 18:35:44 [1817]  T[360]  [Portugal]  Stability is 0
2021-11-21 18:35:44 [1817]  T[360]  [Portugal]  New Stability Level is 1
2021-11-21 18:35:44 [1817]  T[360]  [Portugal]  Stability Category 0 is 0
2021-11-21 18:35:44 [1817]  T[360]  [Portugal]  Stability Category 1 is 4
2021-11-21 18:35:44 [1817]  T[360]  [Portugal]  Stability Category 2 is -1
2021-11-21 18:35:44 [1817]  T[360]  [Portugal]  Stability Category 3 is 0
2021-11-21 18:35:44 [1817]  T[360]  [Portugal]  Stability Category 4 is -3
2021-11-21 18:35:44 [1817]  T[360]  [Italy]  Stability is 7
2021-11-21 18:35:44 [1817]  T[360]  [Italy]  Stability Category 0 is -1
2021-11-21 18:35:44 [1817]  T[360]  [Italy]  Stability Category 1 is 0
2021-11-21 18:35:44 [1817]  T[360]  [Italy]  Stability Category 2 is 12
2021-11-21 18:35:44 [1817]  T[360]  [Italy]  Stability Category 3 is -1
2021-11-21 18:35:44 [1817]  T[360]  [Italy]  Stability Category 4 is -3
2021-11-21 18:35:44 [1817]  T[360]  [France]  Stability is -8
2021-11-21 18:35:44 [1817]  T[360]  [France]  Stability Category 0 is 1
2021-11-21 18:35:44 [1817]  T[360]  [France]  Stability Category 1 is 0
2021-11-21 18:35:44 [1817]  T[360]  [France]  Stability Category 2 is 3
2021-11-21 18:35:44 [1817]  T[360]  [France]  Stability Category 3 is -2
2021-11-21 18:35:44 [1817]  T[360]  [France]  Stability Category 4 is -10
2021-11-21 18:35:44 [1817]  T[360]  [Congo]  Stability is 10
2021-11-21 18:35:44 [1817]  T[360]  [Congo]  Stability Category 0 is 2
2021-11-21 18:35:44 [1817]  T[360]  [Congo]  Stability Category 1 is 6
2021-11-21 18:35:44 [1817]  T[360]  [Congo]  Stability Category 2 is 2
2021-11-21 18:35:44 [1817]  T[360]  [Congo]  Stability Category 3 is 0
2021-11-21 18:35:44 [1817]  T[360]  [Congo]  Stability Category 4 is 0
2021-11-21 18:35:44 [1817]  T[360]  [Turkey]  Stability is -23
2021-11-21 18:35:44 [1817]  T[360]  [Turkey]  Stability Category 0 is 0
2021-11-21 18:35:44 [1817]  T[360]  [Turkey]  Stability Category 1 is -3
2021-11-21 18:35:44 [1817]  T[360]  [Turkey]  Stability Category 2 is -15
2021-11-21 18:35:44 [1817]  T[360]  [Turkey]  Stability Category 3 is -2
2021-11-21 18:35:44 [1817]  T[360]  [Turkey]  Stability Category 4 is -3
2021-11-21 18:35:44 [1817]  T[360]  [Austria]  Stability is 2
2021-11-21 18:35:44 [1817]  T[360]  [Austria]  Stability Category 0 is 0
2021-11-21 18:35:44 [1817]  T[360]  [Austria]  Stability Category 1 is 3
2021-11-21 18:35:44 [1817]  T[360]  [Austria]  Stability Category 2 is 1
2021-11-21 18:35:44 [1817]  T[360]  [Austria]  Stability Category 3 is 1
2021-11-21 18:35:44 [1817]  T[360]  [Austria]  Stability Category 4 is -3
2021-11-21 18:37:52 [1817]  T[360]  [Inca]  Stability is 20
2021-11-21 18:37:52 [1817]  T[360]  [Inca]  Stability Category 0 is 0
2021-11-21 18:37:52 [1817]  T[360]  [Inca]  Stability Category 1 is 12
2021-11-21 18:37:52 [1817]  T[360]  [Inca]  Stability Category 2 is 8
2021-11-21 18:37:52 [1817]  T[360]  [Inca]  Stability Category 3 is 0
2021-11-21 18:37:52 [1817]  T[360]  [Inca]  Stability Category 4 is 0
2021-11-21 18:37:52 [1817]  T[360]  [Thailand]  Stability is 1
2021-11-21 18:37:52 [1817]  T[360]  [Thailand]  Stability Category 0 is 0
2021-11-21 18:37:52 [1817]  T[360]  [Thailand]  Stability Category 1 is 0
2021-11-21 18:37:52 [1817]  T[360]  [Thailand]  Stability Category 2 is 9
2021-11-21 18:37:52 [1817]  T[360]  [Thailand]  Stability Category 3 is 0
2021-11-21 18:37:52 [1817]  T[360]  [Thailand]  Stability Category 4 is -8
2021-11-21 18:37:52 [1817]  T[360]  Resurrection Check Turn Left:351
2021-11-21 18:37:52 [1820]  T[361]  [Turkey]  Stability is -22
2021-11-21 18:37:52 [1820]  T[361]  [Turkey]  Stability Category 0 is 0
2021-11-21 18:37:52 [1820]  T[361]  [Turkey]  Stability Category 1 is 0
2021-11-21 18:37:52 [1820]  T[361]  [Turkey]  Stability Category 2 is -16
2021-11-21 18:37:52 [1820]  T[361]  [Turkey]  Stability Category 3 is -1
2021-11-21 18:37:52 [1820]  T[361]  [Turkey]  Stability Category 4 is -5
2021-11-21 18:37:52 [1820]  T[361]  [Spain]  Stability is -19
2021-11-21 18:37:52 [1820]  T[361]  [Spain]  Stability Category 0 is 0
2021-11-21 18:37:52 [1820]  T[361]  [Spain]  Stability Category 1 is -8
2021-11-21 18:37:52 [1820]  T[361]  [Spain]  Stability Category 2 is -9
2021-11-21 18:37:52 [1820]  T[361]  [Spain]  Stability Category 3 is -2
2021-11-21 18:37:52 [1820]  T[361]  [Spain]  Stability Category 4 is 0
2021-11-21 18:37:52 [1820]  T[361]  [Portugal]  Stability is -3
2021-11-21 18:37:52 [1820]  T[361]  [Portugal]  Stability Category 0 is 0
2021-11-21 18:37:52 [1820]  T[361]  [Portugal]  Stability Category 1 is 0
2021-11-21 18:37:52 [1820]  T[361]  [Portugal]  Stability Category 2 is -1
2021-11-21 18:37:52 [1820]  T[361]  [Portugal]  Stability Category 3 is 0
2021-11-21 18:37:52 [1820]  T[361]  [Portugal]  Stability Category 4 is -2
2021-11-21 18:37:52 [1820]  T[361]  [Austria]  Stability is -1
2021-11-21 18:37:52 [1820]  T[361]  [Austria]  Stability Category 0 is 0
2021-11-21 18:37:52 [1820]  T[361]  [Austria]  Stability Category 1 is 0
2021-11-21 18:37:52 [1820]  T[361]  [Austria]  Stability Category 2 is 1
2021-11-21 18:37:52 [1820]  T[361]  [Austria]  Stability Category 3 is -1
2021-11-21 18:37:52 [1820]  T[361]  [Austria]  Stability Category 4 is -1
2021-11-21 18:37:52 [1820]  T[361]  [Russia]  Stability is 7
2021-11-21 18:37:52 [1820]  T[361]  [Russia]  New Stability Level is 2
2021-11-21 18:37:52 [1820]  T[361]  [Russia]  Stability Category 0 is 12
2021-11-21 18:37:52 [1820]  T[361]  [Russia]  Stability Category 1 is 0
2021-11-21 18:37:52 [1820]  T[361]  [Russia]  Stability Category 2 is 1
2021-11-21 18:37:52 [1820]  T[361]  [Russia]  Stability Category 3 is -2
2021-11-21 18:37:52 [1820]  T[361]  [Russia]  Stability Category 4 is -4
2021-11-21 18:37:52 [1820]  T[361]  [Germany]  Stability is -7
2021-11-21 18:37:52 [1820]  T[361]  [Germany]  New Stability Level is 1
2021-11-21 18:37:52 [1820]  T[361]  [Germany]  Stability Category 0 is 0
2021-11-21 18:37:52 [1820]  T[361]  [Germany]  Stability Category 1 is -9
2021-11-21 18:37:52 [1820]  T[361]  [Germany]  Stability Category 2 is 4
2021-11-21 18:37:52 [1820]  T[361]  [Germany]  Stability Category 3 is 0
2021-11-21 18:37:52 [1820]  T[361]  [Germany]  Stability Category 4 is -2
2021-11-21 18:37:52 [1820]  T[361]  [Italy]  Stability is 5
2021-11-21 18:37:52 [1820]  T[361]  [Italy]  Stability Category 0 is 2
2021-11-21 18:37:52 [1820]  T[361]  [Italy]  Stability Category 1 is -3
2021-11-21 18:37:52 [1820]  T[361]  [Italy]  Stability Category 2 is 12
2021-11-21 18:37:52 [1820]  T[361]  [Italy]  Stability Category 3 is -1
2021-11-21 18:37:52 [1820]  T[361]  [Italy]  Stability Category 4 is -5
2021-11-21 18:37:52 [1820]  T[361]  [Thailand]  Stability is 0
2021-11-21 18:37:52 [1820]  T[361]  [Thailand]  Stability Category 0 is 0
2021-11-21 18:37:52 [1820]  T[361]  [Thailand]  Stability Category 1 is 0
2021-11-21 18:37:52 [1820]  T[361]  [Thailand]  Stability Category 2 is 9
2021-11-21 18:37:52 [1820]  T[361]  [Thailand]  Stability Category 3 is 0
2021-11-21 18:37:52 [1820]  T[361]  [Thailand]  Stability Category 4 is -9
2021-11-21 18:37:52 [1820]  T[361]  [China]  Stability is 14
2021-11-21 18:37:52 [1820]  T[361]  [China]  Stability Category 0 is 1
2021-11-21 18:37:52 [1820]  T[361]  [China]  Stability Category 1 is 3
2021-11-21 18:37:52 [1820]  T[361]  [China]  Stability Category 2 is 12
2021-11-21 18:37:52 [1820]  T[361]  [China]  Stability Category 3 is 0
2021-11-21 18:37:52 [1820]  T[361]  [China]  Stability Category 4 is -2
